from,to,tf_idf
List_of_transcontinental_countries,Azerbaijan,0.207370282425
List_of_transcontinental_countries,Egypt,0.433979962183
List_of_transcontinental_countries,Greece,0.198421602203
List_of_transcontinental_countries,Japan,0.216440717129
Czech_Republic,Canada,0.207318023412
Czech_Republic,South_Ossetia,0.2017133006
Czech_Republic,Lithuania,0.262787684444
Czech_Republic,List_of_transcontinental_countries,0.349899792214
Czech_Republic,Slovenia,0.228049825753
Czech_Republic,Germany,0.217683924582
Czech_Republic,Spain,0.137114048334
Czech_Republic,Netherlands,0.225246586667
Czech_Republic,United_States,0.150557917
Czech_Republic,Monaco,0.19909082225
Czech_Republic,United_Kingdom,0.074402439476
Czech_Republic,Albania,0.19909082225
Czech_Republic,Human_Development_Index,0.166323990082
Czech_Republic,Northern_Cyprus,0.164676400749
Czech_Republic,Azerbaijan,0.17382508968
Czech_Republic,Turkey,0.0963798807844
Czech_Republic,France,0.0965491988267
Czech_Republic,Slovakia,0.302527444215
Czech_Republic,Norway,0.18297377861
Czech_Republic,Abkhazia,0.194095733713
Czech_Republic,Montenegro,0.241428174971
Czech_Republic,Unitary_state,0.336511322945
Czech_Republic,Armenia,0.18297377861
Czech_Republic,Ukraine,0.241428174971
Czech_Republic,Finland,0.232713418627
Czech_Republic,Liechtenstein,0.254956212828
Czech_Republic,United_Arab_Emirates,0.351464187314
Czech_Republic,European_Union,0.215456104843
Czech_Republic,Russia,0.102993254175
Czech_Republic,Bulgaria,0.253499583719
Czech_Republic,Romania,0.265570992468
Czech_Republic,Republic_of_Ireland,0.259254851144
Czech_Republic,Portugal,0.19909082225
Czech_Republic,Sweden,0.18297377861
Czech_Republic,Austria,0.257744772989
Czech_Republic,Hungary,0.246538478511
Czech_Republic,Organisation_for_Economic_Co-operation_and_Development,0.523119899869
Czech_Republic,Akrotiri_and_Dhekelia,0.171879393014
Czech_Republic,Ottoman_Empire,0.439904585077
Czech_Republic,Luxembourg,0.192122467541
Czech_Republic,Andorra,0.241428174971
Czech_Republic,Coordinated_Universal_Time,0.181428248181
Czech_Republic,Gibraltar,0.225246586667
Czech_Republic,Europe,0.215661926348
Czech_Republic,Belarus,0.281784894138
Czech_Republic,NATO,0.411150253735
Czech_Republic,French_language,0.428007190802
Czech_Republic,Belgium,0.192122467541
Czech_Republic,Council_of_Europe,0.35752195977
Czech_Republic,Republic_of_Macedonia,0.287050665762
Czech_Republic,San_Marino,0.30041407017
Czech_Republic,Denmark,0.175077884297
Czech_Republic,Poland,0.248781628094
Czech_Republic,Gross_domestic_product,0.17382508968
Czech_Republic,Morocco,0.29365279745
Czech_Republic,Croatia,0.253499583719
Czech_Republic,Switzerland,0.207318023412
Czech_Republic,Estonia,0.241428174971
Czech_Republic,Kosovo,0.254956212828
Czech_Republic,Lebanon,0.29365279745
Czech_Republic,Egypt,0.291021856993
Czech_Republic,Cyprus,0.128718431209
Czech_Republic,Purchasing_power_parity,0.164676400749
Czech_Republic,Qatar,0.3413798488
Czech_Republic,Italy,0.137114048334
Czech_Republic,Bosnia_and_Herzegovina,0.226445022666
Czech_Republic,Malta,0.19909082225
Czech_Republic,List_of_states_with_limited_recognition,0.150557917
Czech_Republic,Israel,0.18297377861
Czech_Republic,Georgia_(country),0.159597114699
Czech_Republic,Kingdom_of_the_Netherlands,0.309966841753
Czech_Republic,Iceland,0.232713418627
Czech_Republic,The_World_Factbook,0.186586221071
Czech_Republic,Central_Intelligence_Agency,0.150557917
Czech_Republic,United_Nations,0.143637403229
Czech_Republic,Kazakhstan,0.171879393014
Czech_Republic,Dependent_territory,0.136806188904
Czech_Republic,Latvia,0.272217593702
Czech_Republic,Wayback_Machine,0.253499583719
Czech_Republic,Japan,0.171879393014
Czech_Republic,Moldova,0.272217593702
Czech_Republic,Mexico,0.3413798488
Czech_Republic,Tunisia,0.3413798488
Czech_Republic,Soviet_Union,0.45207550649
Czech_Republic,Serbia,0.268374960872
Czech_Republic,Greece,0.183831778512
Jordan,Akrotiri_and_Dhekelia,0.173152573703
Jordan,Turkey,0.109230531556
Jordan,Qatar,0.429885735526
Jordan,South_Ossetia,0.203207473197
Jordan,Ottoman_Empire,0.498558529754
Jordan,India,0.45812621534
Jordan,Gross_domestic_product,0.176264740061
Jordan,Purchasing_power_parity,0.16589622594
Jordan,Coordinated_Universal_Time,0.183974609559
Jordan,European_Union,0.144701383993
Jordan,South_Korea,0.385760116656
Jordan,List_of_states_with_limited_recognition,0.151673160829
Jordan,Israel,0.279949881273
Jordan,Georgia_(country),0.144701383993
Jordan,The_World_Factbook,0.187968341227
Jordan,State_of_Palestine,0.6611355301
Jordan,Jordan,0.396757069831
Jordan,Armenia,0.16589622594
Jordan,Syria,0.611978332105
Jordan,Central_Intelligence_Agency,0.151673160829
Jordan,Abkhazia,0.195533479889
Jordan,Kazakhstan,0.183974609559
Jordan,Dependent_territory,0.137819568081
Jordan,United_States,0.151673160829
Jordan,Bosnia_and_Herzegovina,0.195533479889
Jordan,Morocco,0.332806503777
Jordan,United_Arab_Emirates,0.442584532173
Jordan,Japan,0.173152573703
Jordan,United_Kingdom,0.0674582117915
Jordan,Russia,0.104438773532
Jordan,Albania,0.180509012173
Jordan,Unitary_state,0.30510359947
Jordan,Human_Development_Index,0.158737281763
Jordan,Egypt,0.347183969746
Jordan,Northern_Cyprus,0.186633254182
Jordan,Azerbaijan,0.176264740061
Jordan,Tunisia,0.365402875197
Jordan,China,0.364423938196
Jordan,Saudi_Arabia,0.644730238476
Jordan,United_Nations,0.144701383993
Jordan,Lebanon,0.388274254406
Jordan,Cyprus,0.11809405276
Slovenia,Canada,0.216886547569
Slovenia,South_Ossetia,0.205161391208
Slovenia,Lithuania,0.278189160456
Slovenia,List_of_transcontinental_countries,0.361232579006
Slovenia,Czech_Republic,0.263778931554
Slovenia,Slovenia,0.189775729123
Slovenia,State_of_Palestine,0.485449165458
Slovenia,Germany,0.216886547569
Slovenia,Spain,0.15240753834
Slovenia,Mediterranean_Sea,0.74014385
Slovenia,Netherlands,0.245461023932
Slovenia,United_States,0.153131556606
Slovenia,Monaco,0.22129710627
Slovenia,United_Kingdom,0.0827011731098
Slovenia,Albania,0.23431458311
Slovenia,Human_Development_Index,0.16026360178
Slovenia,Northern_Cyprus,0.179455052098
Slovenia,Azerbaijan,0.179455052098
Slovenia,Turkey,0.112768362537
Slovenia,France,0.103300891052
Slovenia,Slovakia,0.304317547435
Slovenia,Norway,0.179455052098
Slovenia,Abkhazia,0.197413609503
Slovenia,Montenegro,0.299928078906
Slovenia,Unitary_state,0.308037287927
Slovenia,Armenia,0.191418722238
Slovenia,Ukraine,0.268356702179
Slovenia,Finland,0.25866991532
Slovenia,Liechtenstein,0.263213903932
Slovenia,United_Arab_Emirates,0.35747212214
Slovenia,European_Union,0.219139115182
Slovenia,Russia,0.113417672614
Slovenia,Bulgaria,0.284142390543
Slovenia,Romania,0.284142390543
Slovenia,Republic_of_Ireland,0.271220459659
Slovenia,Portugal,0.208279629431
Slovenia,World_War_II,0.280417821718
Slovenia,Sweden,0.203382392378
Slovenia,Austria,0.337050856985
Slovenia,Japan,0.174817502296
Slovenia,Organisation_for_Economic_Co-operation_and_Development,0.497512632044
Slovenia,Akrotiri_and_Dhekelia,0.187304466746
Slovenia,Luxembourg,0.203382392378
Slovenia,Andorra,0.252571013816
Slovenia,Coordinated_Universal_Time,0.187304466746
Slovenia,Gibraltar,0.245461023932
Slovenia,Europe,0.225615553718
Slovenia,Belarus,0.27151742836
Slovenia,NATO,0.397399409129
Slovenia,French_language,0.435323553038
Slovenia,Belgium,0.203382392378
Slovenia,Council_of_Europe,0.327270101636
Slovenia,Republic_of_Macedonia,0.375373947536
Slovenia,San_Marino,0.31014408054
Slovenia,Denmark,0.194605802161
Slovenia,Poland,0.230441956792
Slovenia,Gross_domestic_product,0.179455052098
Slovenia,Morocco,0.320006253632
Slovenia,Croatia,0.41042789745
Slovenia,Switzerland,0.230441956792
Slovenia,Estonia,0.252571013816
Slovenia,Kosovo,0.315856684718
Slovenia,Lebanon,0.320006253632
Slovenia,Egypt,0.340507354943
Slovenia,Cyprus,0.144277802015
Slovenia,Purchasing_power_parity,0.167491381958
Slovenia,Qatar,0.347215401771
Slovenia,Italy,0.206198434225
Slovenia,Bosnia_and_Herzegovina,0.282019442148
Slovenia,Malta,0.23431458311
Slovenia,List_of_states_with_limited_recognition,0.164069524936
Slovenia,Israel,0.179455052098
Slovenia,Georgia_(country),0.166963135377
Slovenia,Kingdom_of_the_Netherlands,0.320006253632
Slovenia,Iceland,0.228238160576
Slovenia,The_World_Factbook,0.203331138346
Slovenia,Central_Intelligence_Agency,0.164069524936
Slovenia,United_Nations,0.156527939416
Slovenia,Kazakhstan,0.174817502296
Slovenia,Dependent_territory,0.149083667395
Slovenia,Latvia,0.288171738388
Slovenia,Wayback_Machine,0.284142390543
Slovenia,Hungary,0.293087701726
Slovenia,Syria,0.411908492763
Slovenia,Moldova,0.271220459659
Slovenia,Mexico,0.347215401771
Slovenia,Tunisia,0.372016501898
Slovenia,Serbia,0.368499465504
Slovenia,Greece,0.217500602415
State_of_Palestine,Turkey,0.124561132476
State_of_Palestine,Purchasing_power_parity,0.172808568687
State_of_Palestine,Qatar,0.46570954682
State_of_Palestine,South_Ossetia,0.232841896371
State_of_Palestine,Lebanon,0.431415838229
State_of_Palestine,Gross_domestic_product,0.172808568687
State_of_Palestine,Armenia,0.190089425556
State_of_Palestine,Coordinated_Universal_Time,0.198403990701
State_of_Palestine,Abkhazia,0.224048779039
State_of_Palestine,List_of_states_with_limited_recognition,0.17379216345
State_of_Palestine,Israel,0.259212853031
State_of_Palestine,Georgia_(country),0.150730608326
State_of_Palestine,Jordan,0.619932921611
State_of_Palestine,China,0.417569095849
State_of_Palestine,United_Nations,0.180876729992
State_of_Palestine,Central_Intelligence_Agency,0.157992875864
State_of_Palestine,South_Korea,0.442016800335
State_of_Palestine,Kazakhstan,0.198403990701
State_of_Palestine,Mediterranean_Sea,0.712731114814
State_of_Palestine,India,0.49405768321
State_of_Palestine,Dependent_territory,0.143562050084
State_of_Palestine,Bosnia_and_Herzegovina,0.203680708218
State_of_Palestine,Morocco,0.33896958718
State_of_Palestine,Sweden,0.172808568687
State_of_Palestine,United_Arab_Emirates,0.479466576521
State_of_Palestine,Wayback_Machine,0.250817048442
State_of_Palestine,Syria,0.637477429276
State_of_Palestine,Russia,0.112630049888
State_of_Palestine,Akrotiri_and_Dhekelia,0.180367264274
State_of_Palestine,Albania,0.188030221014
State_of_Palestine,Kosovo,0.253465240823
State_of_Palestine,Egypt,0.405047964704
State_of_Palestine,Human_Development_Index,0.165351335169
State_of_Palestine,Northern_Cyprus,0.224651139293
State_of_Palestine,Azerbaijan,0.190089425556
State_of_Palestine,Tunisia,0.394061924232
State_of_Palestine,Saudi_Arabia,0.53727519873
State_of_Palestine,Japan,0.180367264274
State_of_Palestine,Cyprus,0.138934179718
Germany,Canada,0.225170408761
Germany,South_Ossetia,0.201090728684
Germany,Lithuania,0.271825356132
Germany,List_of_transcontinental_countries,0.347853594598
Germany,Czech_Republic,0.254009341496
Germany,Slovenia,0.215380390989
Germany,Central_Intelligence_Agency,0.157992875864
Germany,Spain,0.142446261325
Germany,Netherlands,0.260006862387
Germany,United_States,0.189591451037
Germany,Monaco,0.197431732065
Germany,United_Kingdom,0.0878362132702
Germany,Albania,0.197431732065
Germany,Human_Development_Index,0.157083768411
Germany,India,0.471600515791
Germany,Azerbaijan,0.181448997122
Germany,Turkey,0.110188694113
Germany,Northern_Cyprus,0.164168140253
Germany,France,0.11190929864
Germany,Slovakia,0.241763384906
Germany,Norway,0.181448997122
Germany,Abkhazia,0.193496672807
Germany,Montenegro,0.239416273513
Germany,China,0.398588682402
Germany,Armenia,0.181448997122
Germany,Germany,0.205590373217
Germany,Ukraine,0.239416273513
Germany,Finland,0.252752629675
Germany,Sweden,0.19872985399
Germany,Australia,0.344031815229
Germany,European_Union,0.233632442906
Germany,Russia,0.133108240776
Germany,Republic_of_Macedonia,0.284658576881
Germany,Romania,0.250817048442
Germany,Republic_of_Ireland,0.269336984245
Germany,Portugal,0.206833243115
Germany,World_War_II,0.289319974788
Germany,Liechtenstein,0.266138502864
Germany,Austria,0.264593064058
Germany,Japan,0.207422353915
Germany,Organisation_for_Economic_Co-operation_and_Development,0.516514850629
Germany,Akrotiri_and_Dhekelia,0.17134890106
Germany,Luxembourg,0.207370282425
Germany,Andorra,0.239416273513
Germany,Coordinated_Universal_Time,0.180367264274
Germany,Gibraltar,0.224551381152
Germany,Europe,0.224048779039
Germany,Belarus,0.28013702926
Germany,NATO,0.371425591539
Germany,Belgium,0.19872985399
Germany,Council_of_Europe,0.320776647238
Germany,Bulgaria,0.250817048442
Germany,San_Marino,0.313590125879
Germany,Denmark,0.206689168962
Germany,Poland,0.244750444306
Germany,Gross_domestic_product,0.181448997122
Germany,Morocco,0.292746461656
Germany,Croatia,0.250817048442
Germany,Switzerland,0.225170408761
Germany,Estonia,0.262217823371
Germany,Kosovo,0.253465240823
Germany,Tunisia,0.340326207291
Germany,Saudi_Arabia,0.413288614407
Germany,Cyprus,0.127356331408
Germany,Purchasing_power_parity,0.164168140253
Germany,Italy,0.161870751505
Germany,Bosnia_and_Herzegovina,0.213864743629
Germany,Malta,0.206833243115
Germany,South_Korea,0.442016800335
Germany,List_of_states_with_limited_recognition,0.150093232071
Germany,Israel,0.172808568687
Germany,Georgia_(country),0.158267138743
Germany,Kingdom_of_the_Netherlands,0.308154170164
Germany,Iceland,0.230774140138
Germany,The_World_Factbook,0.195800355444
Germany,Jordan,0.392624183687
Germany,United_Nations,0.14319407791
Germany,Kazakhstan,0.180367264274
Germany,Dependent_territory,0.13638394758
Germany,Latvia,0.281579574437
Germany,Wayback_Machine,0.216614723654
Germany,Hungary,0.232841896371
Germany,Moldova,0.257094394052
Germany,Mexico,0.394061924232
Germany,Egypt,0.274853976049
Germany,Soviet_Union,0.450680211717
Germany,Serbia,0.266138502864
Germany,Greece,0.181886468686
Spain,Canada,0.203331138346
Spain,South_Ossetia,0.205161391208
Spain,Lithuania,0.261825092194
Spain,List_of_transcontinental_countries,0.409396922873
Spain,Czech_Republic,0.234470161381
Spain,Slovenia,0.243997366015
Spain,State_of_Palestine,0.485449165458
Spain,Central_Intelligence_Agency,0.153131556606
Spain,Spain,0.125512090398
Spain,Mediterranean_Sea,0.986858466666
Spain,Netherlands,0.278189160456
Spain,United_States,0.153131556606
Spain,Monaco,0.22129710627
Spain,United_Kingdom,0.0875659479986
Spain,Albania,0.208279629431
Spain,Human_Development_Index,0.16026360178
Spain,Australia,0.317567829442
Spain,Northern_Cyprus,0.179455052098
Spain,Azerbaijan,0.179455052098
Spain,Turkey,0.106134929447
Spain,France,0.114778767836
Spain,Slovakia,0.243454037948
Spain,Norway,0.191418722238
Spain,Abkhazia,0.197413609503
Spain,Montenegro,0.252571013816
Spain,Unitary_state,0.308037287927
Spain,China,0.367928014525
Spain,Armenia,0.179455052098
Spain,Germany,0.216886547569
Spain,Ukraine,0.236785325452
Spain,Finland,0.243454037948
Spain,Liechtenstein,0.280761497527
Spain,United_Arab_Emirates,0.35747212214
Spain,European_Union,0.260879899027
Spain,Russia,0.106329068076
Spain,Republic_of_Macedonia,0.281530460652
Spain,Romania,0.252571013816
Spain,Republic_of_Ireland,0.271220459659
Spain,Portugal,0.286384490467
Spain,Sweden,0.203382392378
Spain,Austria,0.234470161381
Spain,Hungary,0.234470161381
Spain,Organisation_for_Economic_Co-operation_and_Development,0.497512632044
Spain,Akrotiri_and_Dhekelia,0.187304466746
Spain,Ottoman_Empire,0.447424321574
Spain,Luxembourg,0.215346062518
Spain,Andorra,0.315713767269
Spain,Coordinated_Universal_Time,0.199791431196
Spain,Gibraltar,0.31091729698
Spain,Europe,0.26791847004
Spain,Belarus,0.27151742836
Spain,NATO,0.397399409129
Spain,Belgium,0.215346062518
Spain,Council_of_Europe,0.350646537467
Spain,Bulgaria,0.252571013816
Spain,San_Marino,0.31014408054
Spain,Denmark,0.194605802161
Spain,Poland,0.216886547569
Spain,Gross_domestic_product,0.179455052098
Spain,Morocco,0.384007504358
Spain,Croatia,0.284142390543
Spain,Switzerland,0.203331138346
Spain,Estonia,0.252571013816
Spain,Kosovo,0.245666310336
Spain,Lebanon,0.29867250339
Spain,Egypt,0.280417821718
Spain,Saudi_Arabia,0.400572041656
Spain,Cyprus,0.144277802015
Spain,Purchasing_power_parity,0.179455052098
Spain,Qatar,0.347215401771
Spain,Italy,0.170337836968
Spain,Bosnia_and_Herzegovina,0.225615553718
Spain,Malta,0.22129710627
Spain,List_of_states_with_limited_recognition,0.164069524936
Spain,Israel,0.179455052098
Spain,Georgia_(country),0.156527939416
Spain,Kingdom_of_the_Netherlands,0.320006253632
Spain,Iceland,0.228238160576
Spain,The_World_Factbook,0.189775729123
Spain,Jordan,0.400572041656
Spain,United_Nations,0.19826872326
Spain,Kazakhstan,0.174817502296
Spain,Dependent_territory,0.149083667395
Spain,Latvia,0.271220459659
Spain,Wayback_Machine,0.236785325452
Spain,Japan,0.187304466746
Spain,Syria,0.411908492763
Spain,Moldova,0.25426918093
Spain,Mexico,0.372016501898
Spain,Tunisia,0.347215401771
Spain,Soviet_Union,0.459803292926
Spain,Serbia,0.263213903932
Spain,Greece,0.194605802161
Mediterranean_Sea,Canada,0.192240348982
Mediterranean_Sea,Turkey,0.13327170118
Mediterranean_Sea,South_Ossetia,0.20782582486
Mediterranean_Sea,Italy,0.169522823394
Mediterranean_Sea,Ottoman_Empire,0.453235027049
Mediterranean_Sea,Serbia,0.248856781899
Mediterranean_Sea,Hungary,0.20782582486
Mediterranean_Sea,Bosnia_and_Herzegovina,0.266636563485
Mediterranean_Sea,Malta,0.261532943774
Mediterranean_Sea,France,0.101735726036
Mediterranean_Sea,Andorra,0.223869762246
Mediterranean_Sea,Slovakia,0.215788806363
Mediterranean_Sea,Gibraltar,0.309429654411
Mediterranean_Sea,Syria,0.625886930562
Mediterranean_Sea,Czech_Republic,0.20782582486
Mediterranean_Sea,Abkhazia,0.199977422614
Mediterranean_Sea,Europe,0.283301348703
Mediterranean_Sea,Israel,0.226222126282
Mediterranean_Sea,Georgia_(country),0.147990051811
Mediterranean_Sea,Iceland,0.215788806363
Mediterranean_Sea,Montenegro,0.317148829848
Mediterranean_Sea,Slovenia,0.256320465309
Mediterranean_Sea,State_of_Palestine,0.532733175081
Mediterranean_Sea,Germany,0.192240348982
Mediterranean_Sea,World_War_II,0.28405961161
Mediterranean_Sea,Bulgaria,0.223869762246
Mediterranean_Sea,Spain,0.158927646932
Mediterranean_Sea,Ukraine,0.223869762246
Mediterranean_Sea,List_of_states_with_limited_recognition,0.155120278121
Mediterranean_Sea,San_Marino,0.293227130692
Mediterranean_Sea,Dependent_territory,0.140951830992
Mediterranean_Sea,Poland,0.192240348982
Mediterranean_Sea,Moldova,0.240399952879
Mediterranean_Sea,Morocco,0.453827050605
Mediterranean_Sea,Liechtenstein,0.248856781899
Mediterranean_Sea,Belarus,0.275043628728
Mediterranean_Sea,Croatia,0.335804643368
Mediterranean_Sea,Monaco,0.230764362154
Mediterranean_Sea,Switzerland,0.192240348982
Mediterranean_Sea,United_Kingdom,0.0689913529686
Mediterranean_Sea,Russia,0.100529300726
Mediterranean_Sea,Akrotiri_and_Dhekelia,0.191845181091
Mediterranean_Sea,Republic_of_Macedonia,0.266174253707
Mediterranean_Sea,Romania,0.223869762246
Mediterranean_Sea,Albania,0.276917234584
Mediterranean_Sea,Kosovo,0.248856781899
Mediterranean_Sea,Egypt,0.355074514513
Mediterranean_Sea,Mexico,0.351724692703
Mediterranean_Sea,Northern_Cyprus,0.183805477604
Mediterranean_Sea,Tunisia,0.527587039055
Mediterranean_Sea,Austria,0.20782582486
Mediterranean_Sea,Greece,0.202931184072
Mediterranean_Sea,Lebanon,0.378189208837
Mediterranean_Sea,Cyprus,0.170510129654
Netherlands,Canada,0.209261629881
Netherlands,South_Ossetia,0.202413694005
Netherlands,Lithuania,0.252620303796
Netherlands,List_of_transcontinental_countries,0.352201764531
Netherlands,Czech_Republic,0.22622706977
Netherlands,Slovenia,0.209261629881
Netherlands,Central_Intelligence_Agency,0.159967786812
Netherlands,Spain,0.145683676355
Netherlands,Netherlands,0.239324498333
Netherlands,United_States,0.168854886079
Netherlands,Monaco,0.211533998641
Netherlands,United_Kingdom,0.0948631103318
Netherlands,Albania,0.190380598777
Netherlands,Human_Development_Index,0.158117214256
Netherlands,India,0.429493326881
Netherlands,Azerbaijan,0.174968675796
Netherlands,Turkey,0.102403623333
Netherlands,Northern_Cyprus,0.165248193807
Netherlands,France,0.09792063631
Netherlands,Slovakia,0.234895106926
Netherlands,Norway,0.184689157785
Netherlands,Abkhazia,0.194769677233
Netherlands,Montenegro,0.230865692316
Netherlands,Unitary_state,0.339666116598
Netherlands,Armenia,0.174968675796
Netherlands,Germany,0.253316709856
Netherlands,Ukraine,0.230865692316
Netherlands,Finland,0.234895106926
Netherlands,Sweden,0.194409639773
