from,to,tf_idf
Knowledge_economy,Economic_equilibrium,0.357543280629
Knowledge_economy,Environmental_economics,0.233291567728
Knowledge_economy,Economic_system,0.260428352892
Knowledge_economy,Urban_economics,0.233291567728
Knowledge_economy,John_Maynard_Keynes,0.304991332373
Knowledge_economy,Natural_resource_economics,0.233291567728
Knowledge_economy,Marginal_cost,0.368605516316
Knowledge_economy,Demand,0.275458279341
Knowledge_economy,List_of_important_publications_in_economics,0.233291567728
Knowledge_economy,Post-Keynesian_economics,0.335989420585
Knowledge_economy,Robert_Solow,0.357543280629
Knowledge_economy,Evolutionary_economics,0.202913172308
Knowledge_economy,Paul_Krugman,0.335989420585
Knowledge_economy,Econometrics,0.150910602807
Knowledge_economy,Adam_Smith,0.285148395926
Knowledge_economy,Externality,0.357543280629
Knowledge_economy,Industrial_organization,0.165503521627
Knowledge_economy,Utility,0.315154157917
Supply_and_demand,Alfred_Marshall,0.683294884117
Supply_and_demand,Monopsony,0.379867082255
Supply_and_demand,Institutional_economics,0.325484971637
Supply_and_demand,Keynesian_economics,0.342178075111
Supply_and_demand,Friedrich_Hayek,0.325484971637
Supply_and_demand,History_of_economic_thought,0.107793287719
Supply_and_demand,Marxian_economics,0.368605516316
Supply_and_demand,Milton_Friedman,0.275458279341
Supply_and_demand,Economic_equilibrium,0.572069249007
Supply_and_demand,Business_economics,0.145683676355
Supply_and_demand,Welfare_economics,0.122674943153
Supply_and_demand,Microeconomics,0.161265753248
Supply_and_demand,Marginal_cost,0.516047722843
Supply_and_demand,Market_structure,0.379867082255
Supply_and_demand,Experimental_economics,0.145683676355
Supply_and_demand,John_Maynard_Keynes,0.304991332373
Supply_and_demand,Business_cycle,0.403017877056
Supply_and_demand,Information_economics,0.211533998641
Supply_and_demand,Market_failure,0.357543280629
Supply_and_demand,Joseph_Schumpeter,0.335989420585
Supply_and_demand,Karl_Marx,0.391335293923
Supply_and_demand,Neoclassical_economics,0.319099331111
Supply_and_demand,Econometrics,0.129351945263
Supply_and_demand,Managerial_economics,0.220275399875
Supply_and_demand,Monopoly,0.368605516316
Supply_and_demand,Public_good,0.315154157917
Supply_and_demand,David_Ricardo,0.416008129721
Supply_and_demand,Market_(economics),0.296709608749
Supply_and_demand,Aggregate_demand,0.452062636707
Supply_and_demand,Monetarism,0.644750986491
Supply_and_demand,Computational_economics,0.145683676355
Supply_and_demand,Mathematical_economics,0.130250793486
Supply_and_demand,Opportunity_cost,0.455840498707
Supply_and_demand,Central_bank,0.414922998912
Supply_and_demand,Monetary_policy,0.427059302573
Supply_and_demand,Classical_economics,0.378184989501
Supply_and_demand,Mercantilism,0.658088173918
Supply_and_demand,Austrian_School,0.548406811599
Supply_and_demand,Oligopoly,0.357543280629
Supply_and_demand,Chicago_school_of_economics,0.379867082255
Supply_and_demand,Behavioral_economics,0.0932577488667
Supply_and_demand,Scarcity,0.368605516316
Supply_and_demand,Adam_Smith,0.399207754296
Supply_and_demand,Externality,0.429051936755
Supply_and_demand,Game_theory,0.153545415234
Supply_and_demand,Industrial_organization,0.137919601356
Supply_and_demand,Utility,0.315154157917
JEL_classification_codes,Knowledge_economy,0.186633254182
JEL_classification_codes,Macroeconomics,0.147442974398
JEL_classification_codes,Business_cycle,0.386897161973
JEL_classification_codes,Institutional_economics,0.416620763695
JEL_classification_codes,Supply_and_demand,0.110582230799
JEL_classification_codes,History_of_economic_thought,0.155222334316
JEL_classification_codes,International_economics,0.196538131499
JEL_classification_codes,Labour_economics,0.217738796546
JEL_classification_codes,Business_economics,0.186475105734
JEL_classification_codes,Environmental_economics,0.24884433891
JEL_classification_codes,Welfare_economics,0.137395936331
JEL_classification_codes,Microeconomics,0.129012602599
JEL_classification_codes,Behavioral_economics,0.119369918549
JEL_classification_codes,Service_economy,0.186633254182
JEL_classification_codes,Post-scarcity_economy,0.28319147427
JEL_classification_codes,Market_structure,0.486229865287
JEL_classification_codes,Experimental_economics,0.186475105734
JEL_classification_codes,Economic_growth,0.208401269577
JEL_classification_codes,Education_economics,0.24884433891
JEL_classification_codes,Development_economics,0.170632305933
JEL_classification_codes,Natural_resource_economics,0.217738796546
JEL_classification_codes,Inflation,0.421858506848
JEL_classification_codes,Agricultural_economics,0.24884433891
JEL_classification_codes,Economic_system,0.208342682313
JEL_classification_codes,Economic_methodology,0.267869162974
JEL_classification_codes,List_of_economists,0.228608407346
JEL_classification_codes,Public_economics,0.227509741244
JEL_classification_codes,Monopsony,0.364672398965
JEL_classification_codes,List_of_important_publications_in_economics,0.186633254182
JEL_classification_codes,Monetary_economics,0.24884433891
JEL_classification_codes,Feminist_economics,0.302547991601
JEL_classification_codes,Managerial_economics,0.21146438388
JEL_classification_codes,Monopoly,0.412838178274
JEL_classification_codes,Financial_economics,0.217738796546
JEL_classification_codes,Demand,0.264439948167
JEL_classification_codes,Unemployment,0.56247800913
JEL_classification_codes,Heterodox_economics,0.147442974398
JEL_classification_codes,Market_(economics),0.237367686999
JEL_classification_codes,Information_economics,0.236918078478
JEL_classification_codes,Economic_geography,0.273742460089
JEL_classification_codes,Computational_economics,0.163165717517
JEL_classification_codes,Regional_science,0.292791679078
JEL_classification_codes,Urban_economics,0.24884433891
JEL_classification_codes,National_accounts,0.186633254182
JEL_classification_codes,Demographic_economics,0.24884433891
JEL_classification_codes,Mathematical_economics,0.208401269577
JEL_classification_codes,Central_bank,0.398326078956
JEL_classification_codes,Classical_economics,0.302547991601
JEL_classification_codes,Health_economics,0.24884433891
JEL_classification_codes,Evolutionary_economics,0.259728860554
JEL_classification_codes,Austrian_School,0.614215628991
JEL_classification_codes,Neoclassical_economics,0.255279464889
JEL_classification_codes,Oligopoly,0.400448474305
JEL_classification_codes,Economic_equilibrium,0.343241549404
JEL_classification_codes,Econometrics,0.137975408281
JEL_classification_codes,Organizational_economics,0.203072638695
JEL_classification_codes,Law_and_economics,0.199071023588
JEL_classification_codes,Economic_history,0.208342682313
JEL_classification_codes,Externality,0.343241549404
JEL_classification_codes,Schools_of_economic_thought,0.132402817301
JEL_classification_codes,Ecological_economics,0.238105922644
JEL_classification_codes,Game_theory,0.171970865062
JEL_classification_codes,Industrial_organization,0.176537089735
Amartya_Sen,Paul_Krugman,0.302390478526
Amartya_Sen,Feminist_economics,0.283638742126
Amartya_Sen,John_Maynard_Keynes,0.304991332373
Amartya_Sen,Keynesian_economics,0.256633556333
Amartya_Sen,Friedrich_Hayek,0.292936474473
Amartya_Sen,Development_economics,0.159967786812
Amartya_Sen,Paul_Samuelson,0.396488732084
Amartya_Sen,Adam_Smith,0.285148395926
Amartya_Sen,History_of_economic_thought,0.0970139589474
Amartya_Sen,Milton_Friedman,0.275458279341
Amartya_Sen,Kenneth_Arrow,0.520775954619
Amartya_Sen,Welfare_economics,0.134942437468
Amartya_Sen,Joseph_Schumpeter,0.369588362643
Amartya_Sen,Karl_Marx,0.352201764531
Amartya_Sen,Gary_Becker,0.357543280629
Amartya_Sen,Tjalling_Koopmans,0.405466067948
Amartya_Sen,Robert_Solow,0.464806264818
Labour_economics,Knowledge_economy,0.207370282425
Labour_economics,Macroeconomics,0.153586431665
Labour_economics,Monopsony,0.506489443007
Labour_economics,Supply_and_demand,0.184303717998
Labour_economics,JEL_classification_codes,0.207370282425
Labour_economics,History_of_economic_thought,0.114979506901
Labour_economics,International_economics,0.163781776249
Labour_economics,Regional_science,0.325324087864
Labour_economics,Business_economics,0.155395921445
Labour_economics,Environmental_economics,0.207370282425
Labour_economics,Welfare_economics,0.130853272696
Labour_economics,Microeconomics,0.184303717998
Labour_economics,Marginal_cost,0.393179217404
Labour_economics,Post-scarcity_economy,0.314657193633
Labour_economics,Experimental_economics,0.155395921445
Labour_economics,Urban_economics,0.207370282425
Labour_economics,Opportunity_cost,0.405191554406
Labour_economics,Development_economics,0.189591451037
Labour_economics,Natural_resource_economics,0.207370282425
Labour_economics,Inflation,0.468731674275
Labour_economics,Agricultural_economics,0.207370282425
Labour_economics,Behavioral_economics,0.0994749321245
Labour_economics,Economic_methodology,0.198421602203
Labour_economics,List_of_economists,0.254009341496
Labour_economics,Public_economics,0.189591451037
Labour_economics,List_of_important_publications_in_economics,0.207370282425
Labour_economics,Keynesian_economics,0.304158288988
Labour_economics,Managerial_economics,0.234960426533
Labour_economics,Financial_economics,0.207370282425
Labour_economics,Demand,0.29382216463
Labour_economics,Heterodox_economics,0.153586431665
Labour_economics,Market_(economics),0.329677343054
Labour_economics,Economic_geography,0.304158288988
Labour_economics,Computational_economics,0.155395921445
Labour_economics,Monetary_economics,0.207370282425
Labour_economics,Economic_growth,0.138934179718
Labour_economics,National_accounts,0.207370282425
Labour_economics,Demographic_economics,0.259212853031
Labour_economics,Mathematical_economics,0.138934179718
Labour_economics,Education_economics,0.207370282425
Labour_economics,Service_economy,0.207370282425
Labour_economics,Health_economics,0.207370282425
Labour_economics,Evolutionary_economics,0.216440717129
Labour_economics,Mainstream_economics,0.336164435112
Labour_economics,Neoclassical_economics,0.283643849877
Labour_economics,Unemployment,0.585914592844
Labour_economics,Econometrics,0.114979506901
Labour_economics,Organizational_economics,0.225636265217
Labour_economics,Law_and_economics,0.189591451037
Labour_economics,Economic_history,0.198421602203
Labour_economics,Economic_system,0.198421602203
Labour_economics,Information_economics,0.225636265217
Labour_economics,Schools_of_economic_thought,0.147114241446
Labour_economics,Ecological_economics,0.198421602203
Labour_economics,Game_theory,0.163781776249
Labour_economics,Industrial_organization,0.147114241446
Microeconomics,Knowledge_economy,0.194409639773
Microeconomics,Supply_and_demand,0.184303717998
Microeconomics,JEL_classification_codes,0.194409639773
Microeconomics,Amartya_Sen,0.312006097291
Microeconomics,Labour_economics,0.252732531705
Microeconomics,Economic_growth,0.143275872834
Microeconomics,Opportunity_cost,0.417853790481
Microeconomics,Kenneth_Arrow,0.292936474473
Microeconomics,Tjalling_Koopmans,0.331744964685
Microeconomics,Economic_methodology,0.186020252066
Microeconomics,Public_economics,0.213290382416
Microeconomics,Market_failure,0.429051936755
Microeconomics,Monetary_economics,0.194409639773
Microeconomics,Paul_Samuelson,0.274492199135
Microeconomics,David_Ricardo,0.312006097291
Microeconomics,Demographic_economics,0.194409639773
Microeconomics,Monetary_policy,0.384353372316
Microeconomics,Unemployment,0.439435944633
Microeconomics,Gary_Becker,0.321788952566
Microeconomics,Law_and_economics,0.195516183882
Microeconomics,Schools_of_economic_thought,0.137919601356
Microeconomics,Service_economy,0.194409639773
Microeconomics,Milton_Friedman,0.247912451407
Microeconomics,Business_economics,0.16025204399
Microeconomics,Welfare_economics,0.159477426099
Microeconomics,Behavioral_economics,0.102583523753
Microeconomics,Post-scarcity_economy,0.265492007128
Microeconomics,Aggregate_demand,0.406856373036
Microeconomics,Development_economics,0.177741985347
Microeconomics,Karl_Marx,0.352201764531
Microeconomics,Monopoly,0.44232661958
Microeconomics,Market_(economics),0.296709608749
Microeconomics,Economic_geography,0.256633556333
Microeconomics,Regional_science,0.304991332373
Microeconomics,Mathematical_economics,0.156300952183
Microeconomics,Ancient_economic_thought,0.352201764531
Microeconomics,Classical_economics,0.283638742126
Microeconomics,Health_economics,0.21385060375
Microeconomics,Monopsony,0.379867082255
Microeconomics,Heterodox_economics,0.115189823749
Microeconomics,Scarcity,0.405466067948
Microeconomics,Game_theory,0.184254498281
Microeconomics,Institutional_economics,0.292936474473
Microeconomics,Education_economics,0.21385060375
Microeconomics,Keynesian_economics,0.256633556333
Microeconomics,Friedrich_Hayek,0.292936474473
Microeconomics,History_of_economic_thought,0.107793287719
Microeconomics,International_economics,0.153545415234
Microeconomics,Alfred_Marshall,0.384353372316
Microeconomics,Market_structure,0.379867082255
Microeconomics,Experimental_economics,0.174820411626
Microeconomics,Mainstream_economics,0.315154157917
Microeconomics,Business_cycle,0.36271608935
Microeconomics,Inflation,0.439435944633
Microeconomics,Agricultural_economics,0.194409639773
Microeconomics,List_of_economists,0.214320381887
Microeconomics,Feminist_economics,0.283638742126
Microeconomics,Managerial_economics,0.220275399875
Microeconomics,Financial_economics,0.21385060375
Microeconomics,Public_good,0.346669573709
Microeconomics,Joseph_Schumpeter,0.302390478526
Microeconomics,Great_Depression,0.406856373036
Microeconomics,Computational_economics,0.16025204399
Microeconomics,National_accounts,0.194409639773
Microeconomics,Central_bank,0.373430699021
Microeconomics,Oligopoly,0.429051936755
Microeconomics,Neoclassical_economics,0.239324498333
Microeconomics,Chicago_school_of_economics,0.34188037403
Microeconomics,Organizational_economics,0.190380598777
Microeconomics,Information_economics,0.274994198233
Microeconomics,Ecological_economics,0.167418226859
Microeconomics,Economic_history,0.223224302479
Microeconomics,Macroeconomics,0.138227788498
Microeconomics,Marxian_economics,0.331744964685
Microeconomics,Economic_equilibrium,0.393297608692
Microeconomics,Environmental_economics,0.194409639773
Microeconomics,Economic_system,0.186020252066
Microeconomics,Urban_economics,0.21385060375
Microeconomics,John_Maynard_Keynes,0.274492199135
Microeconomics,Natural_resource_economics,0.194409639773
Microeconomics,Marginal_cost,0.368605516316
Microeconomics,Demand,0.247912451407
Microeconomics,List_of_important_publications_in_economics,0.194409639773
Microeconomics,Post-Keynesian_economics,0.302390478526
Microeconomics,Robert_Solow,0.321788952566
Microeconomics,Evolutionary_economics,0.182621855077
Microeconomics,Paul_Krugman,0.302390478526
Microeconomics,Econometrics,0.129351945263
Microeconomics,Adam_Smith,0.256633556333
Microeconomics,Externality,0.393297608692
Microeconomics,Industrial_organization,0.179295481762
Microeconomics,Utility,0.378184989501
Economic_growth,Knowledge_economy,0.217738796546
Economic_growth,Supply_and_demand,0.129012602599
Economic_growth,JEL_classification_codes,0.217738796546
Economic_growth,Amartya_Sen,0.332806503777
Economic_growth,Labour_economics,0.217738796546
Economic_growth,Microeconomics,0.129012602599
Economic_growth,Opportunity_cost,0.364672398965
Economic_growth,Kenneth_Arrow,0.312465572771
Economic_growth,Tjalling_Koopmans,0.353861295664
Economic_growth,Economic_methodology,0.208342682313
Economic_growth,Public_economics,0.199071023588
Economic_growth,Market_failure,0.343241549404
Economic_growth,Monetary_economics,0.217738796546
Economic_growth,Paul_Samuelson,0.292791679078
Economic_growth,David_Ricardo,0.388274254406
Economic_growth,Demographic_economics,0.217738796546
Economic_growth,Monetary_policy,0.546635907294
Economic_growth,Unemployment,0.421858506848
Economic_growth,Gary_Becker,0.343241549404
Economic_growth,Law_and_economics,0.199071023588
Economic_growth,Schools_of_economic_thought,0.154469953518
Economic_growth,Service_economy,0.217738796546
Economic_growth,Milton_Friedman,0.264439948167
Economic_growth,Business_economics,0.163165717517
Economic_growth,Welfare_economics,0.137395936331
Economic_growth,Behavioral_economics,0.104448678731
Economic_growth,Post-scarcity_economy,0.28319147427
Economic_growth,Aggregate_demand,0.506310153111
Economic_growth,Development_economics,0.199071023588
Economic_growth,Karl_Marx,0.375681882166
Economic_growth,Monopoly,0.353861295664
Economic_growth,Market_(economics),0.237367686999
Economic_growth,Economic_geography,0.273742460089
Economic_growth,Regional_science,0.292791679078
Economic_growth,Mathematical_economics,0.145880888704
Economic_growth,Ancient_economic_thought,0.375681882166
Economic_growth,Classical_economics,0.302547991601
Economic_growth,Health_economics,0.217738796546
Economic_growth,Monopsony,0.364672398965
Economic_growth,Heterodox_economics,0.129012602599
Economic_growth,Scarcity,0.353861295664
Economic_growth,Econometrics,0.137975408281
Economic_growth,Institutional_economics,0.312465572771
Economic_growth,Education_economics,0.217738796546
Economic_growth,Keynesian_economics,0.273742460089
Economic_growth,Friedrich_Hayek,0.312465572771
Economic_growth,History_of_economic_thought,0.120728482246
Economic_growth,International_economics,0.171970865062
Economic_growth,Alfred_Marshall,0.40997693047
Economic_growth,Market_structure,0.364672398965
Economic_growth,Experimental_economics,0.163165717517
Economic_growth,Mainstream_economics,0.302547991601
Economic_growth,Business_cycle,0.515862882631
Economic_growth,Inflation,0.492168257989
Economic_growth,Agricultural_economics,0.217738796546
Economic_growth,List_of_economists,0.228608407346
Economic_growth,Feminist_economics,0.302547991601
Economic_growth,Managerial_economics,0.21146438388
Economic_growth,Financial_economics,0.217738796546
Economic_growth,Public_good,0.302547991601
Economic_growth,Joseph_Schumpeter,0.376308151055
Economic_growth,Great_Depression,0.578640174985
Economic_growth,Computational_economics,0.163165717517
Economic_growth,National_accounts,0.24884433891
Economic_growth,Central_bank,0.464713758782
Economic_growth,Oligopoly,0.343241549404
Economic_growth,Neoclassical_economics,0.255279464889
Economic_growth,Chicago_school_of_economics,0.364672398965
Economic_growth,Organizational_economics,0.203072638695
Economic_growth,Information_economics,0.203072638695
Economic_growth,Ecological_economics,0.178579441983
Economic_growth,Economic_history,0.208342682313
Economic_growth,Macroeconomics,0.129012602599
Economic_growth,Marxian_economics,0.353861295664
Economic_growth,Economic_equilibrium,0.343241549404
Economic_growth,Environmental_economics,0.217738796546
Economic_growth,Economic_system,0.208342682313
Economic_growth,Urban_economics,0.217738796546
Economic_growth,John_Maynard_Keynes,0.292791679078
Economic_growth,Natural_resource_economics,0.217738796546
Economic_growth,Marginal_cost,0.353861295664
Economic_growth,Demand,0.264439948167
Economic_growth,List_of_important_publications_in_economics,0.217738796546
Economic_growth,Post-Keynesian_economics,0.322549843761
Economic_growth,Robert_Solow,0.457655399205
Economic_growth,Evolutionary_economics,0.194796645416
Economic_growth,Paul_Krugman,0.322549843761
Economic_growth,Game_theory,0.147403598625
Economic_growth,Adam_Smith,0.273742460089
Economic_growth,Externality,0.343241549404
Economic_growth,Industrial_organization,0.154469953518
Economic_growth,Utility,0.302547991601
Opportunity_cost,Knowledge_economy,0.207370282425
Opportunity_cost,Macroeconomics,0.122869145332
Opportunity_cost,Service_economy,0.207370282425
Opportunity_cost,Education_economics,0.207370282425
Opportunity_cost,JEL_classification_codes,0.207370282425
Opportunity_cost,History_of_economic_thought,0.114979506901
Opportunity_cost,International_economics,0.163781776249
Opportunity_cost,Behavioral_economics,0.124343665156
Opportunity_cost,Labour_economics,0.207370282425
Opportunity_cost,Business_economics,0.194244901806
Opportunity_cost,Environmental_economics,0.207370282425
Opportunity_cost,Welfare_economics,0.163566590871
Opportunity_cost,Microeconomics,0.184303717998
Opportunity_cost,Marginal_cost,0.393179217404
Opportunity_cost,Post-scarcity_economy,0.314657193633
Opportunity_cost,Market_structure,0.405191554406
Opportunity_cost,Experimental_economics,0.194244901806
Opportunity_cost,Economic_growth,0.138934179718
Opportunity_cost,Supply_and_demand,0.153586431665
Opportunity_cost,Development_economics,0.189591451037
Opportunity_cost,Natural_resource_economics,0.207370282425
Opportunity_cost,Agricultural_economics,0.207370282425
Opportunity_cost,Economic_system,0.198421602203
Opportunity_cost,Economic_methodology,0.198421602203
Opportunity_cost,List_of_economists,0.254009341496
Opportunity_cost,Public_economics,0.189591451037
Opportunity_cost,Market_failure,0.381379499338
Opportunity_cost,Monetary_economics,0.207370282425
Opportunity_cost,Managerial_economics,0.293700533167
Opportunity_cost,Monopoly,0.393179217404
Opportunity_cost,Financial_economics,0.207370282425
Opportunity_cost,Public_good,0.336164435112
Opportunity_cost,Demand,0.29382216463
Opportunity_cost,Heterodox_economics,0.122869145332
Opportunity_cost,Market_(economics),0.263741874443
Opportunity_cost,Information_economics,0.282045331521
Opportunity_cost,Economic_geography,0.304158288988
Opportunity_cost,Computational_economics,0.194244901806
Opportunity_cost,Regional_science,0.325324087864
Opportunity_cost,Urban_economics,0.207370282425
Opportunity_cost,National_accounts,0.207370282425
Opportunity_cost,Demographic_economics,0.207370282425
Opportunity_cost,Mathematical_economics,0.173667724648
Opportunity_cost,Ecological_economics,0.198421602203
Opportunity_cost,Health_economics,0.207370282425
Opportunity_cost,Evolutionary_economics,0.216440717129
Opportunity_cost,Oligopoly,0.381379499338
Opportunity_cost,Monopsony,0.405191554406
Opportunity_cost,Economic_equilibrium,0.381379499338
Opportunity_cost,Econometrics,0.143724383626
Opportunity_cost,Organizational_economics,0.225636265217
Opportunity_cost,Law_and_economics,0.189591451037
Opportunity_cost,Economic_history,0.198421602203
Opportunity_cost,Scarcity,0.491474021755
Opportunity_cost,Externality,0.381379499338
Opportunity_cost,Schools_of_economic_thought,0.147114241446
Opportunity_cost,List_of_important_publications_in_economics,0.207370282425
Opportunity_cost,Game_theory,0.204727220312
Opportunity_cost,Industrial_organization,0.183892801807
Opportunity_cost,Utility,0.42020554389
John_Maynard_Keynes,Macroeconomics,0.133108240776
John_Maynard_Keynes,Institutional_economics,0.289319974788
John_Maynard_Keynes,Keynesian_economics,0.405544385317
John_Maynard_Keynes,Friedrich_Hayek,0.405047964704
John_Maynard_Keynes,History_of_economic_thought,0.0958162557505
John_Maynard_Keynes,Marxian_economics,0.327649347837
John_Maynard_Keynes,Amartya_Sen,0.33896958718
John_Maynard_Keynes,Milton_Friedman,0.29382216463
John_Maynard_Keynes,Alfred_Marshall,0.49349074964
John_Maynard_Keynes,Mercantilism,0.487472721421
John_Maynard_Keynes,Mainstream_economics,0.308150732186
John_Maynard_Keynes,Aggregate_demand,0.442016800335
John_Maynard_Keynes,Organizational_economics,0.188030221014
John_Maynard_Keynes,Kenneth_Arrow,0.289319974788
John_Maynard_Keynes,Business_cycle,0.358238112938
John_Maynard_Keynes,Tjalling_Koopmans,0.327649347837
John_Maynard_Keynes,Inflation,0.429670701419
John_Maynard_Keynes,Behavioral_economics,0.0828957767704
John_Maynard_Keynes,Joseph_Schumpeter,0.35838871529
John_Maynard_Keynes,Neoclassical_economics,0.307280837366
John_Maynard_Keynes,Feminist_economics,0.28013702926
John_Maynard_Keynes,Paul_Samuelson,0.352434428519
John_Maynard_Keynes,David_Ricardo,0.308154170164
John_Maynard_Keynes,Great_Depression,0.48220014582
John_Maynard_Keynes,Monetarism,0.745045584389
John_Maynard_Keynes,Post-Keynesian_economics,0.418120167839
John_Maynard_Keynes,Ancient_economic_thought,0.347853594598
John_Maynard_Keynes,Robert_Solow,0.381379499338
John_Maynard_Keynes,Central_bank,0.368820443478
John_Maynard_Keynes,Monetary_policy,0.379608268954
John_Maynard_Keynes,Classical_economics,0.28013702926
John_Maynard_Keynes,Evolutionary_economics,0.180367264274
John_Maynard_Keynes,Unemployment,0.390609728563
John_Maynard_Keynes,Paul_Krugman,0.388254441565
John_Maynard_Keynes,Austrian_School,0.584967265705
John_Maynard_Keynes,Chicago_school_of_economics,0.405191554406
John_Maynard_Keynes,Gary_Becker,0.317816249448
John_Maynard_Keynes,Adam_Smith,0.278811764905
John_Maynard_Keynes,Schools_of_economic_thought,0.134854721325
John_Maynard_Keynes,Ecological_economics,0.165351335169
John_Maynard_Keynes,Heterodox_economics,0.102390954443
Kenneth_Arrow,Paul_Krugman,0.335989420585
Kenneth_Arrow,Economic_growth,0.117225714137
Kenneth_Arrow,John_Maynard_Keynes,0.274492199135
Kenneth_Arrow,Gary_Becker,0.464806264818
Kenneth_Arrow,Friedrich_Hayek,0.292936474473
Kenneth_Arrow,Paul_Samuelson,0.487986131796
Kenneth_Arrow,Joseph_Schumpeter,0.369588362643
Kenneth_Arrow,Amartya_Sen,0.485342818008
Kenneth_Arrow,Milton_Friedman,0.330549935209
Kenneth_Arrow,Welfare_economics,0.110407448838
Kenneth_Arrow,Adam_Smith,0.256633556333
Kenneth_Arrow,Microeconomics,0.103670841374
Kenneth_Arrow,List_of_economists,0.214320381887
Kenneth_Arrow,Neoclassical_economics,0.239324498333
Kenneth_Arrow,Tjalling_Koopmans,0.405466067948
Kenneth_Arrow,Robert_Solow,0.536314920944
Tjalling_Koopmans,John_Maynard_Keynes,0.304991332373
Tjalling_Koopmans,Milton_Friedman,0.330549935209
Tjalling_Koopmans,Friedrich_Hayek,0.325484971637
Tjalling_Koopmans,Paul_Krugman,0.335989420585
Tjalling_Koopmans,Econometrics,0.107793287719
Tjalling_Koopmans,Gary_Becker,0.429051936755
Tjalling_Koopmans,Kenneth_Arrow,0.455678960292
Tjalling_Koopmans,Joseph_Schumpeter,0.403187304702
Tjalling_Koopmans,Mathematical_economics,0.130250793486
Tjalling_Koopmans,Amartya_Sen,0.485342818008
Tjalling_Koopmans,Paul_Samuelson,0.426987865322
Tjalling_Koopmans,Robert_Solow,0.500560592881
Economic_methodology,Knowledge_economy,0.233291567728
Economic_methodology,Supply_and_demand,0.138227788498
Economic_methodology,JEL_classification_codes,0.233291567728
